OBJECTID,X,Y,DEM,最湿温度,最湿湿度,最干温度,最干湿度,气温较差,暖季温度,暖季湿度,年平均雨,冷季温度,冷季湿度,年平均气
1760,105.317001,32.5224,1299,18.43216515,78.38800812,12.590662,64.36946869,8.705532074,23.26079559,76.727211,946.2851563,7.291767597,67.1703949,12.98012829
1761,105.704002,32.442001,923,21.03149033,76.3983078,12.14812851,62.48657227,8.361632347,24.35078049,75.56278992,934.2709961,8.285270691,64.05093384,14.35480309
1762,106.281998,32.3195,728,18.93579483,79.37203979,15.6805954,66.49617767,8.163218498,24.64382744,76.96685791,999.1167603,8.465195656,69.54354858,15.63349152
1763,106.089996,32.360599,705,20.31674004,77.41828156,13.40436935,63.88952255,8.276445389,24.46880531,76.073349,956.0196533,8.367417336,65.97154999,15.57511997
1764,105.897003,32.401401,688,21.34307671,76.06735992,11.86493778,62.08508682,8.364423752,24.39599228,75.37107086,929.949707,8.328734398,63.45604324,14.58923244
1765,106.473999,32.278198,872,17.94137192,80.90171051,17.63453674,68.49623871,8.097688675,24.89424324,77.38404083,1042.419312,8.614463806,72.24010468,15.73980045
1766,107.046997,32.152802,1388,17.32677841,82.25350952,18.70181274,70.43795013,8.08246994,25.2068882,77.63702393,1107.974243,8.734395027,74.4803009,16.47827911
1767,106.856003,32.194801,812,17.40571213,82.15296936,19.10501099,70.15329742,8.118086815,25.16219521,77.51287079,1088.833618,8.74508667,74.3264389,15.92169952
1768,106.665001,32.236599,1080,17.53038597,81.74517822,18.71102333,69.63718414,8.103061676,25.08877182,77.45742035,1072.036011,8.714777946,73.69470215,15.8436451
1769,107.427002,32.068001,1071,17.72039604,81.46753693,14.37181377,69.62615967,8.328069687,24.71115875,77.88703156,1161.536743,8.135334969,72.57537842,16.38463402
1770,107.615997,32.0252,716,18.40743256,80.58215332,11.13210201,68.47986603,8.625884056,24.21580696,78.02182007,1202.292847,7.624700546,70.552948,16.2749176
1771,107.237,32.1105,723,17.38023186,81.96713257,16.85410881,70.19257355,8.17311573,25.03000832,77.7341156,1128.775391,8.488948822,73.77104187,16.38468552
1772,108.181999,31.895599,820,19.37039375,79.64019012,8.121273994,67.15937042,8.969673157,23.6697731,78.13851929,1242.036255,7.070855618,68.36660004,16.1797924
1773,108.369003,31.851999,1840,18.41765404,80.15709686,10.00931644,68.23674774,8.740880013,24.12520409,77.88163757,1214.041748,7.402420044,69.92551422,16.13763237
1774,107.805,31.9823,657,19.37597466,79.71453857,8.292298317,67.16497803,8.944755554,23.66821671,78.18379974,1241.610229,7.113067627,68.4450531,16.27728081
1775,107.992996,31.9391,517,19.82645035,79.3091507,7.037143707,66.53088379,9.102049828,23.41288376,78.25650024,1257.678223,6.874642849,67.45363617,16.10678673
1776,108.93,31.719601,1911,17.27885628,80.31817627,12.16234493,70.15218353,8.395199776,24.97672081,76.87310028,1158.098389,7.71887064,72.27545929,16.2015667
1777,108.744003,31.764,1069,17.51995087,80.53876495,11.944067,69.96468353,8.493146896,24.81060219,77.27300262,1173.606079,7.671260834,72.01922607,16.1698494
1778,108.556999,31.8081,1584,17.64131737,80.53556061,11.47076321,69.21350098,8.553119659,24.56145287,77.60163116,1183.181396,7.631328106,71.27908325,16.24501801
1779,109.115997,31.6751,1716,17.59189606,79.73548889,11.68224525,69.82343292,8.314429283,25.1052475,76.26350403,1139.455933,7.724645138,71.88790894,16.17479706
1780,109.487,31.5854,1098,18.14209557,78.74491119,10.10148239,69.29833984,8.2455616,25.15602875,75.5539093,1113.291138,7.583479881,71.10018158,16.13118362
1781,109.671997,31.540199,1192,18.38507271,78.42299652,9.65135479,69.07804871,8.245632172,25.17948341,75.35303497,1105.513428,7.579741478,70.77815247,16.16038322
1782,109.302002,31.630301,818,17.69610596,79.25559235,10.92460442,69.81910706,8.244782448,25.12020111,75.95806885,1135.435303,7.636214733,71.70536041,16.16399574
1783,109.857002,31.494801,1905,18.77065468,78.31749725,9.467120171,69.09487915,8.340734482,25.19190979,75.54035187,1097.87146,7.549474239,70.60938263,16.11954498
1784,110.407997,31.357401,1877,19.81370735,77.87494659,8.594595909,68.58704376,8.550442696,25.57792091,75.68396759,1062.759521,7.894571781,69.60521698,16.26713943
1785,110.041,31.4492,1847,19.12672424,78.29631042,9.19661808,68.98817444,8.483725548,25.27269363,75.77235413,1083.182373,7.612474442,70.30456543,16.12310982
1786,110.223999,31.4034,1933,19.49361038,78.05937195,8.770928383,68.67774963,8.55697155,25.41782188,75.74327087,1069.268921,7.743474007,69.82387543,16.11883926
1787,110.955002,31.2181,1184,23.04355049,79.13330078,8.620946884,70.17003632,8.56202507,25.50075912,77.13575745,1076.22937,7.447943211,71.15533447,16.22080231
1788,110.773003,31.2647,1175,21.6200676,78.56962585,8.380964279,69.3999939,8.622817039,25.49366379,76.56191254,1067.259155,7.604058743,70.37115479,16.21842766
1789,111.136002,31.171301,1079,24.22583008,79.60260773,8.897779465,70.90549469,8.48097229,25.56434822,77.6180191,1086.124023,7.367060661,71.86502075,16.27734375
1790,110.589996,31.311199,1344,20.45691109,78.03627777,8.232161522,68.78240204,8.599614143,25.54441833,76.00366974,1063.011353,7.775159836,69.73535919,16.14977074
1791,111.317001,31.1243,899,25.70899582,79.76858521,8.692650795,71.39222717,8.359116554,25.71278,77.91824341,1090.943481,7.358341694,72.269104,16.29718208
1792,111.498001,31.0772,547,26.18508911,79.97966003,8.649808884,71.68521881,8.28875351,25.77906227,78.1210556,1091.657471,7.324012756,72.61881256,16.37735939
1793,111.678001,31.0298,173,26.41306305,80.2100296,8.315028191,71.99662781,8.194267273,25.85390472,78.35439301,1095.047363,7.275304317,73.15225983,16.38660812
1794,111.858002,30.982201,138,26.82739258,80.52664185,7.700474739,72.19244385,8.115272522,25.93913841,78.72041321,1085.008423,7.166952133,73.61513519,16.47987556
1795,112.037003,30.9345,118,27.04514694,80.74747467,7.168520451,72.28479004,8.030041695,25.99854469,78.93044281,1073.003906,7.085003853,73.89389038,16.4960041
1796,112.394997,30.838499,70,27.6517601,80.99288177,6.555269718,72.54721069,7.84616518,26.18405151,79.1754837,1074.715576,6.99943924,74.44313812,16.63464928
1797,112.216003,30.886601,99,27.33457184,80.91427612,6.719891071,72.30809021,7.998325348,26.04489708,79.10642242,1059.209351,6.997694016,73.98609161,16.65779495
1798,112.572998,30.790199,37,27.71205521,80.8604126,6.480958939,72.49865723,7.83371973,26.25386047,79.10157013,1084.40564,7.010584354,74.48467255,16.70887566
1799,113.105003,30.644301,30,28.47114754,79.99806213,6.309022903,72.02440643,7.884453773,26.69706726,78.65596771,1132.359375,7.134667873,74.36032867,16.91433525
1800,112.928001,30.6931,46,28.19403648,80.10193634,6.386629581,72.23880005,7.822555542,26.6279068,78.64614105,1134.589233,7.131943703,74.55627441,16.87874794
1801,112.751,30.741699,33,27.85684013,80.53420258,6.463492393,72.41630554,7.831933975,26.39364624,78.90206146,1107.508301,7.057580948,74.54325104,16.76028252
1802,113.632004,30.496901,26,27.89031029,79.05086517,6.802968502,73.11912537,7.790299892,26.91528893,77.67671204,1259.99292,7.227742195,75.69841003,16.95689583
1803,113.806999,30.447399,23,27.94885063,78.51502991,6.78686142,73.36948395,7.74769783,27.0407505,77.23157501,1302.281128,7.258269787,75.98540497,17.00626755
1804,113.457001,30.5462,27,28.05598259,79.62229156,6.730102539,72.65105438,7.815157413,26.77482986,78.20996094,1194.911499,7.191344738,75.11422729,16.93904114
1805,113.280998,30.595301,26,28.37362099,79.95518494,6.415273666,72.13748169,7.862970829,26.70427895,78.59174347,1141.65564,7.14434433,74.49961853,16.94014549
1806,114.155998,30.348,44,27.95557785,78.12438202,6.68820715,73.35122681,7.719115257,27.06822395,76.91500854,1345.161377,7.223870754,76.09457397,17.08163643
1807,114.330002,30.298,49,27.67671204,78.47319794,6.825534344,73.35137177,7.778606892,26.96982574,77.10591888,1361.07666,7.198098183,76.24958801,16.79073906
1808,113.982002,30.3978,25,28.13732719,78.09671783,6.718200207,73.45624542,7.705152512,27.13713264,76.90548706,1328.835938,7.278957844,76.08795929,17.06116104
1809,114.502998,30.2479,15,27.33907318,78.92279816,7.13016367,73.27031708,7.908966541,26.80513573,77.42311859,1385.338135,7.107158184,76.37686157,16.72234344
1810,114.848,30.1472,99,26.76348495,79.67356873,7.255098343,72.68171692,8.081339836,26.44098282,77.82064819,1448.955078,6.902645111,76.39705658,16.56764221
1811,115.192001,30.0459,28,26.21170044,80.33309937,6.35647583,71.4574585,7.989906788,26.01945305,78.19307709,1510.88208,6.592806339,76.00823212,16.44422531
1812,115.019997,30.096701,13,26.51251793,79.94745636,6.510327339,72.1333313,8.026144981,26.28027153,77.90493774,1479.562256,6.792943478,76.24636841,16.54165649
1813,114.676003,30.197599,39,27.02569962,79.30443573,7.267276764,73.02310944,8.001493454,26.65476418,77.57964325,1422.228271,7.033248901,76.45388031,16.69305038
1814,115.704002,29.892901,17,24.98048592,80.55347443,6.283064842,69.34275818,7.133289814,25.51633644,78.15328979,1615.18457,6.219872952,75.72357178,16.2313652
1815,115.362999,29.9951,1,25.77711868,80.55919647,6.619997978,70.81911469,7.814740181,25.81156731,78.25862885,1563.592651,6.464932919,76.01039124,16.40566254
1816,115.533997,29.944099,25,25.35124779,80.69151306,6.438821316,69.98904419,7.492112637,25.57357788,78.34090424,1598.510498,6.285901546,75.88530731,16.29726219
1817,115.874,29.8417,14,25.0887146,79.74312592,6.431176186,69.48726654,6.802388668,26.08115196,77.16679382,1574.962402,6.571360111,75.52680969,16.18270493
1818,116.379997,29.687,81,24.2367382,81.3289032,7.284481525,68.7883606,7.097112179,25.14371872,78.63568878,1695.517822,6.053527355,75.99210358,15.93854237
1819,116.211998,29.738701,25,24.54588318,80.55245972,6.358980656,68.70311737,6.831999302,25.41827393,78.04457092,1641.709839,6.148395538,75.61039734,15.8336544
1820,116.547997,29.635201,85,24.06801605,81.45584106,9.300170898,69.57105255,7.356666565,25.54242516,78.28507233,1711.858276,6.445728779,76.39704132,15.96664047
1821,116.042999,29.790199,18,25.51557922,78.80857086,6.89355135,70.23075104,6.666556835,26.90457726,75.98926544,1509.124268,7.11670208,75.41931152,16.19157982
1822,116.883003,29.531099,56,24.47305489,81.08943939,13.93501759,71.31303406,7.93499279,26.53873444,77.08088684,1749.442383,7.398382187,77.09675598,16.3140831
1823,116.716003,29.583201,33,24.20762444,81.32610321,11.65104103,70.49632263,7.612006664,26.09955025,77.61206055,1729.924194,6.972649097,76.84129333,16.1015625
1824,117.050003,29.478901,172,25.06185722,80.63589478,16.49966621,72.11597443,8.352460861,26.98377037,76.45265198,1775.5802,7.841813564,77.19259644,16.31253433
1825,117.216003,29.426599,63,25.41696739,80.25582886,18.53535652,72.68727112,8.652554512,27.3203373,75.97593689,1796.15271,8.170131683,77.28742218,16.38237381
1826,117.711998,29.2689,121,23.89304924,81.456604,17.88321304,71.99814606,8.252985001,26.33583832,77.43792725,1790.321045,7.403285503,77.44916534,16.53718948
1827,117.382004,29.3741,93,25.08488083,80.50595856,18.13269043,72.49021149,8.559872627,27.12781906,76.28127289,1793.613159,8.001720428,77.27916718,16.39718246
1828,117.876999,29.216101,137,23.6373539,81.6532135,18.82154083,72.33804321,8.33308506,26.17583847,77.80633545,1782.467041,7.272339821,77.63319397,16.47550392
1829,117.546997,29.3216,106,24.42490768,81.0785141,17.2592907,72.07080841,8.357622147,26.66833115,77.00072479,1787.560913,7.60558033,77.26266479,16.40266991
1830,118.041,29.1632,279,23.73070335,81.6472702,20.46183014,72.74568176,8.436629295,26.24486351,77.72971344,1774.837402,7.379270077,77.83009338,16.66624451
1831,118.529999,29.0037,125,24.27357101,81.22854614,22.38607979,73.33621979,8.503281593,26.70643616,76.99286652,1729.431519,7.787373543,77.94908905,17.01659012
1832,118.204002,29.1101,333,23.94871521,81.53514099,21.55672646,73.06426239,8.466659546,26.40296745,77.48815155,1767.075562,7.521457195,77.98397827,16.68416405
1833,118.366997,29.056999,118,24.19026375,81.32955933,22.39804649,73.38537598,8.499097824,26.64957619,77.12914276,1747.520996,7.723977089,78.04490662,17.01025009
1834,118.692001,28.950399,100,24.29270935,81.08383942,21.96434593,73.12610626,8.51277256,26.7258873,76.88426971,1697.232666,7.833600044,77.70074463,17.16806221
1835,118.853996,28.8969,74,24.33008194,80.91438293,21.93932724,72.83755493,8.544077873,26.75967598,76.78296661,1663.53833,7.962940693,77.33992767,17.39182663
1836,119.336998,28.735901,806,25.04715347,80.15063477,23.11606026,72.28435516,8.578568459,27.06676674,76.11209869,1547.376221,8.436935425,76.51683044,17.44707108
1837,119.014999,28.8433,579,24.45538712,80.63983917,22.3381958,72.65412903,8.574167252,26.83900261,76.54331207,1628.228271,8.088867188,77.09915161,17.38680267
1838,119.176003,28.7897,474,24.92738152,80.51685333,22.13440704,72.45154572,8.546664238,26.92707634,76.49694824,1578.246338,8.285971642,76.75732422,17.49383926
1839,119.973999,28.519899,699,25.7413826,78.32152557,28.47401619,72.00065613,9.263299942,27.65988731,74.31195068,1418.33667,9.358487129,75.11904907,18.01653099
1840,119.497002,28.681999,797,25.27005959,79.83937073,24.10559654,72.39562988,8.644185066,27.35925293,75.73596954,1506.991455,8.770682335,76.331604,17.82269478
1841,119.655998,28.628099,603,25.39735222,79.57756805,25.16136169,72.22201538,8.808666229,27.44451904,75.50106049,1482.503418,9.003892899,75.95922852,17.8981781
1842,119.815002,28.573999,350,25.62290764,78.78038788,27.153862,72.0369339,9.099178314,27.58997154,74.75138855,1438.425659,9.253110886,75.36170959,17.93798447
1843,120.603996,28.302401,302,24.81702042,84.10405731,13.06263161,71.07894897,7.41814518,27.22731209,79.69406128,1613.778076,9.523346901,75.99476624,17.99262619
1844,120.290001,28.411301,994,25.13761139,81.73901367,19.62656212,71.68790436,8.215198517,27.33845711,77.53849792,1518.429565,9.275655746,75.85910797,18.01794624
1845,120.447998,28.356899,243,24.8980751,83.28307343,15.44109249,71.36890411,7.716549873,27.24590111,78.95048523,1575.538086,9.382626534,76.02331543,18.02143097
1846,120.761002,28.2479,475,24.73437309,84.65805054,11.96993256,70.84842682,7.21131897,27.19676399,80.1588974,1625.171753,9.578752518,75.95996857,17.95502472
1847,120.132004,28.4657,716,25.51498604,79.58274841,25.26267433,71.95485687,8.875937462,27.53155899,75.50830841,1458.128052,9.298248291,75.47652435,17.99339104
1848,121.209,28.105101,199,23.5624485,89.7797699,10.54302406,69.12760925,5.35540247,26.42934036,84.5004425,1423.69519,8.879649162,76.03878784,17.76337242
1849,120.917,28.193199,558,24.50483513,85.69966125,11.47951031,70.67327118,6.869379044,27.03601837,81.10905457,1587.634399,9.399065971,76.12526703,17.9343586
1850,121.045998,28.165701,21,24.09514618,87.47585297,11.02943325,70.18308258,6.247958183,26.75389099,82.66768646,1512.967163,9.097705841,76.23334503,0
1851,97.655701,33.664902,4546,7.553809166,72.84120178,-8.604516029,44.22929001,14.60257053,9.442218781,71.90822601,599.2822876,-5.493093014,45.76931,1.922652841
1852,97.485496,33.691799,4626,7.805393696,72.91556549,-8.287715912,44.12835312,14.63537216,9.64343071,71.98836517,602.5327148,-5.201773167,45.72151566,2.020293951
1853,97.494598,33.578999,0,0,0,0,0,0,0,0,0,0,0,0
1854,97.862099,33.636101,4473,7.328577995,72.76288605,-8.950618744,44.3502388,14.56729507,9.222601891,71.82382965,595.8060303,-5.811712742,45.8319664,1.908509135
1855,98.274101,33.577499,4573,7.241840363,72.76150513,-9.099592209,44.48822021,14.55744648,9.13065052,71.82255554,595.1177979,-5.951513767,45.94693375,1.840868831
1856,97.6334,33.517502,4750,7.237046242,72.68740082,-9.058520317,44.23854446,14.54950428,9.15134716,71.74273682,593.4766235,-5.905464172,45.70078659,2.044171095
1857,98.068298,33.606899,4485,7.164247513,72.72023773,-9.158403397,44.43491364,14.54696369,9.091165543,71.77791595,593.8309326,-6.003319263,45.88185501,1.874240398
1858,98.647102,33.5019,4799,7.728569508,73.03453827,-8.407506943,44.55239105,14.64715576,9.579011917,72.1174469,604.9634399,-5.323908806,46.1355896,1.951720953
1859,98.2388,33.4053,4646,6.559685707,72.47187042,-9.984072685,44.55673599,14.45465565,8.563639641,71.51021576,584.0388794,-6.757125854,45.86110306,1.928861618
1860,98.479599,33.547699,4592,7.442838669,72.89761353,-8.753852844,44.52071381,14.60179806,9.354357719,71.96950531,600.0231934,-5.638236523,46.04143524,1.899657965
1861,97.832497,33.466202,4247,6.816253662,72.54280853,-9.631767273,44.40447617,14.48884296,8.786412239,71.58670044,587.3495483,-6.432074547,45.76844025,1.943241596
1862,98.033401,33.434601,4255,6.585251331,72.47026062,-9.947648048,44.51866531,14.45657539,8.58579731,71.5083847,584.1522217,-6.723012924,45.82837677,1.923950553
1863,98.444,33.375702,4863,6.866765499,72.61833191,-9.538933754,44.50988388,14.50781918,8.850337982,71.66862488,589.666626,-6.350067139,45.89416885,1.962456226
1864,98.647003,33.3447,4885,7.415879726,72.87417603,-8.789355278,44.46291733,14.59926224,9.333821297,71.9451828,599.3691406,-5.665600777,45.98120499,2.083008289
1865,101.323998,33.095799,3774,9.841508865,75.85053253,-4.419934273,52.3625145,14.81342602,11.71419048,75.51967621,701.7700195,-3.005293369,54.25120163,3.165491581
1866,101.522003,33.0625,3526,9.863668442,76.06162262,-3.867607117,53.44843674,14.6877203,11.80304146,75.87641907,710.6424561,-3.02411747,55.27441025,3.837455511
1867,101.186997,33.105099,4581,9.854017258,75.71831512,-4.675896168,51.69645691,14.87042618,11.69322395,75.29146576,696.9379272,-2.965628386,53.63613892,0
1868,101.724999,33.0289,4284,9.80769062,76.06114197,-3.740162849,53.83963013,14.6654911,11.74917316,75.98175812,711.5111694,-3.145008087,55.57571793,3.766513348
1869,101.683998,32.860599,3830,9.804316521,76.00692749,-3.616524935,53.96911621,14.65297604,11.73837757,75.99491119,711.3519897,-3.187578917,55.64558792,4.174611568
1870,102.125,32.959099,3702,9.339086533,77.32858276,-5.371522903,54.84918213,14.74448109,11.41132259,76.74423218,722.137085,-3.464567423,57.0316391,4.138651371
